[2025-08-08 01:02:22,805][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394642 seconds
[2025-08-08 01:10:34,002][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434562 seconds
[2025-08-08 01:10:34,234][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375244 seconds
[2025-08-08 01:10:34,466][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455058 seconds
[2025-08-08 01:10:34,696][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382794 seconds
[2025-08-08 01:10:34,928][openai._base_client][INFO] - Retrying request to /chat/completions in 0.461832 seconds
[2025-08-08 01:10:35,159][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422529 seconds
[2025-08-08 01:10:35,390][openai._base_client][INFO] - Retrying request to /chat/completions in 0.476400 seconds
[2025-08-08 01:10:35,621][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390306 seconds
[2025-08-08 01:10:35,853][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377887 seconds
[2025-08-08 01:10:36,083][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463489 seconds
[2025-08-08 01:10:36,314][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398086 seconds
[2025-08-08 01:10:36,546][openai._base_client][INFO] - Retrying request to /chat/completions in 0.486643 seconds
[2025-08-08 01:10:36,776][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434213 seconds
[2025-08-08 01:10:37,006][openai._base_client][INFO] - Retrying request to /chat/completions in 0.408823 seconds
[2025-08-08 01:10:37,235][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426323 seconds
[2025-08-08 01:10:37,465][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492145 seconds
[2025-08-08 01:10:37,692][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390072 seconds
[2025-08-08 01:10:37,920][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468403 seconds
[2025-08-08 01:10:38,148][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424748 seconds
[2025-08-08 01:10:38,378][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472084 seconds
[2025-08-08 01:10:38,604][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459555 seconds
[2025-08-08 01:10:38,831][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484559 seconds
[2025-08-08 01:10:39,057][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431765 seconds
[2025-08-08 01:10:39,282][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385786 seconds
[2025-08-08 01:10:39,509][openai._base_client][INFO] - Retrying request to /chat/completions in 0.460542 seconds
[2025-08-08 01:10:39,736][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416639 seconds
[2025-08-08 01:10:39,962][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470848 seconds
[2025-08-08 01:10:40,188][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445757 seconds
[2025-08-08 01:10:40,413][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434250 seconds
[2025-08-08 01:10:40,638][openai._base_client][INFO] - Retrying request to /chat/completions in 0.383111 seconds
[2025-08-08 01:10:40,862][openai._base_client][INFO] - Retrying request to /chat/completions in 0.464369 seconds
[2025-08-08 01:10:41,086][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479757 seconds
[2025-08-08 01:10:41,312][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394136 seconds
[2025-08-08 01:10:41,538][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492115 seconds
